ts,P,anomaly_stl,anomaly_if,anomaly_lstm,anomaly_count,ensemble_level
2018-01-03 03:00:00+00:00,431.7853333333333,False,False,False,0,NORMAL
2018-01-03 04:00:00+00:00,440.5393333333333,False,False,False,0,NORMAL
2018-01-03 05:00:00+00:00,434.1598333333333,False,False,False,0,NORMAL
2018-01-03 06:00:00+00:00,429.11283333333336,False,False,False,0,NORMAL
2018-01-03 07:00:00+00:00,421.78583333333336,False,False,False,0,NORMAL
2018-01-03 08:00:00+00:00,427.1063333333333,False,False,False,0,NORMAL
2018-01-03 09:00:00+00:00,421.0626666666666,False,False,False,0,NORMAL
2018-01-03 10:00:00+00:00,437.4540833333333,False,False,False,0,NORMAL
2018-01-03 11:00:00+00:00,432.2426666666667,False,False,False,0,NORMAL
2018-01-03 12:00:00+00:00,2191.4595,False,False,False,0,NORMAL
2018-01-03 13:00:00+00:00,927.2246666666666,False,False,False,0,NORMAL
2018-01-03 14:00:00+00:00,425.1365,False,False,False,0,NORMAL
2018-01-03 15:00:00+00:00,426.6096666666666,False,False,False,0,NORMAL
2018-01-03 16:00:00+00:00,437.2955,False,False,False,0,NORMAL
2018-01-03 17:00:00+00:00,437.6303333333333,False,False,False,0,NORMAL
2018-01-03 18:00:00+00:00,434.6926666666667,False,False,False,0,NORMAL
2018-01-03 19:00:00+00:00,437.0808333333333,False,False,False,0,NORMAL
2018-01-03 20:00:00+00:00,441.0698333333333,False,False,False,0,NORMAL
2018-01-03 21:00:00+00:00,429.1951666666666,False,False,False,0,NORMAL
2018-01-03 22:00:00+00:00,434.6235,False,False,False,0,NORMAL
2018-01-03 23:00:00+00:00,440.11516666666665,False,False,False,0,NORMAL
2018-01-04 00:00:00+00:00,442.603,False,False,False,0,NORMAL
2018-01-04 01:00:00+00:00,434.487,False,False,False,0,NORMAL
2018-01-04 02:00:00+00:00,433.6581666666667,False,False,False,0,NORMAL
2018-01-04 03:00:00+00:00,430.8125,False,False,False,0,NORMAL
2018-01-04 04:00:00+00:00,426.66283333333337,False,False,False,0,NORMAL
2018-01-04 05:00:00+00:00,427.0633333333333,False,False,False,0,NORMAL
2018-01-04 06:00:00+00:00,431.3278333333333,False,False,False,0,NORMAL
2018-01-04 07:00:00+00:00,433.925,False,False,False,0,NORMAL
2018-01-04 08:00:00+00:00,434.34383333333335,False,False,False,0,NORMAL
2018-01-04 09:00:00+00:00,429.6445,False,False,False,0,NORMAL
2018-01-04 10:00:00+00:00,429.752,False,False,False,0,NORMAL
2018-01-04 11:00:00+00:00,435.2621666666666,False,False,False,0,NORMAL
2018-01-04 12:00:00+00:00,438.18216666666666,False,False,False,0,NORMAL
2018-01-04 13:00:00+00:00,433.866,False,False,False,0,NORMAL
2018-01-04 14:00:00+00:00,431.7775,False,False,False,0,NORMAL
2018-01-04 15:00:00+00:00,428.1926666666667,False,False,False,0,NORMAL
2018-01-04 16:00:00+00:00,427.9669166666666,False,False,False,0,NORMAL
2018-01-04 17:00:00+00:00,429.2355,False,False,False,0,NORMAL
2018-01-04 18:00:00+00:00,429.986,False,False,False,0,NORMAL
2018-01-04 19:00:00+00:00,436.3905,False,False,False,0,NORMAL
2018-01-04 20:00:00+00:00,442.127,False,False,False,0,NORMAL
2018-01-04 21:00:00+00:00,434.3153333333333,False,False,False,0,NORMAL
2018-01-04 22:00:00+00:00,426.88666666666666,False,False,False,0,NORMAL
2018-01-04 23:00:00+00:00,429.6371666666666,False,False,False,0,NORMAL
2018-01-05 00:00:00+00:00,439.07616666666667,False,False,False,0,NORMAL
2018-01-05 01:00:00+00:00,436.21383333333335,False,False,False,0,NORMAL
2018-01-05 02:00:00+00:00,443.706,False,False,False,0,NORMAL
2018-01-05 03:00:00+00:00,444.8248333333333,False,False,False,0,NORMAL
2018-01-05 04:00:00+00:00,440.7168333333333,False,False,False,0,NORMAL
2018-01-05 05:00:00+00:00,428.61783333333335,False,False,False,0,NORMAL
2018-01-05 06:00:00+00:00,431.6368333333333,False,False,False,0,NORMAL
2018-01-05 07:00:00+00:00,428.4570000000001,False,False,False,0,NORMAL
2018-01-05 08:00:00+00:00,429.7848333333333,False,False,False,0,NORMAL
2018-01-05 09:00:00+00:00,430.3008333333333,False,False,False,0,NORMAL
2018-01-05 10:00:00+00:00,426.7965,False,False,False,0,NORMAL
2018-01-05 11:00:00+00:00,435.1955,False,False,False,0,NORMAL
2018-01-05 12:00:00+00:00,435.3016666666666,False,False,False,0,NORMAL
2018-01-05 13:00:00+00:00,437.1901666666666,False,False,False,0,NORMAL
2018-01-05 14:00:00+00:00,435.0321666666667,False,False,False,0,NORMAL
2018-01-05 15:00:00+00:00,433.1205,False,False,False,0,NORMAL
2018-01-05 16:00:00+00:00,432.81966666666665,False,False,False,0,NORMAL
2018-01-05 17:00:00+00:00,436.9339166666667,False,False,False,0,NORMAL
2018-01-05 18:00:00+00:00,437.16116666666665,False,False,False,0,NORMAL
2018-01-05 19:00:00+00:00,436.9183333333333,False,False,False,0,NORMAL
2018-01-05 20:00:00+00:00,442.466,False,False,False,0,NORMAL
2018-01-05 21:00:00+00:00,445.7851666666666,False,False,False,0,NORMAL
2018-01-05 22:00:00+00:00,428.6045,False,False,False,0,NORMAL
2018-01-05 23:00:00+00:00,435.364,False,False,False,0,NORMAL
2018-01-06 00:00:00+00:00,439.1948333333333,False,False,False,0,NORMAL
2018-01-06 01:00:00+00:00,433.6198333333333,False,False,False,0,NORMAL
2018-01-06 02:00:00+00:00,431.2005,False,False,False,0,NORMAL
2018-01-06 03:00:00+00:00,434.6588333333333,False,False,False,0,NORMAL
2018-01-06 04:00:00+00:00,431.865,False,False,False,0,NORMAL
2018-01-06 05:00:00+00:00,429.4048333333333,False,False,False,0,NORMAL
2018-01-06 06:00:00+00:00,425.9995,False,False,False,0,NORMAL
2018-01-06 07:00:00+00:00,431.4475,False,False,False,0,NORMAL
2018-01-06 08:00:00+00:00,430.4523333333333,False,False,False,0,NORMAL
2018-01-06 09:00:00+00:00,426.74300000000005,False,False,False,0,NORMAL
2018-01-06 10:00:00+00:00,425.7466666666666,False,False,False,0,NORMAL
2018-01-06 11:00:00+00:00,427.0465,False,False,False,0,NORMAL
2018-01-06 12:00:00+00:00,432.57183333333336,False,False,False,0,NORMAL
2018-01-06 13:00:00+00:00,433.71925,False,False,False,0,NORMAL
2018-01-06 14:00:00+00:00,432.49733333333336,False,False,False,0,NORMAL
2018-01-06 15:00:00+00:00,429.81075,False,False,False,0,NORMAL
2018-01-06 16:00:00+00:00,434.3158333333333,False,False,False,0,NORMAL
2018-01-06 17:00:00+00:00,442.6011666666666,False,False,False,0,NORMAL
2018-01-06 18:00:00+00:00,444.8346666666667,False,False,False,0,NORMAL
2018-01-06 19:00:00+00:00,440.3065,False,False,False,0,NORMAL
2018-01-06 20:00:00+00:00,435.374,False,False,False,0,NORMAL
2018-01-06 21:00:00+00:00,435.4785,False,False,False,0,NORMAL
2018-01-06 22:00:00+00:00,436.2558333333333,False,False,False,0,NORMAL
2018-01-06 23:00:00+00:00,438.5665,False,False,False,0,NORMAL
2018-01-07 00:00:00+00:00,440.2508333333333,False,False,False,0,NORMAL
2018-01-07 01:00:00+00:00,438.5661666666667,False,False,False,0,NORMAL
2018-01-07 02:00:00+00:00,439.14833333333337,False,False,False,0,NORMAL
2018-01-07 03:00:00+00:00,439.672,False,False,False,0,NORMAL
2018-01-07 04:00:00+00:00,436.7576666666666,False,False,False,0,NORMAL
2018-01-07 05:00:00+00:00,433.5348333333333,False,False,False,0,NORMAL
2018-01-07 06:00:00+00:00,430.456,False,False,False,0,NORMAL
2018-01-07 07:00:00+00:00,432.7155,False,False,False,0,NORMAL
2018-01-07 08:00:00+00:00,430.4396666666667,False,False,False,0,NORMAL
2018-01-07 09:00:00+00:00,426.6265,False,False,False,0,NORMAL
2018-01-07 10:00:00+00:00,424.9305,False,False,False,0,NORMAL
2018-01-07 11:00:00+00:00,431.68475,False,False,False,0,NORMAL
2018-01-07 12:00:00+00:00,434.9668333333333,False,False,False,0,NORMAL
2018-01-07 13:00:00+00:00,437.36808333333335,False,False,False,0,NORMAL
2018-01-07 14:00:00+00:00,437.2576666666666,False,False,False,0,NORMAL
2018-01-07 15:00:00+00:00,431.5206666666666,False,False,False,0,NORMAL
2018-01-07 16:00:00+00:00,434.93716666666666,False,False,False,0,NORMAL
2018-01-07 17:00:00+00:00,438.617,False,False,False,0,NORMAL
2018-01-07 18:00:00+00:00,439.5391666666666,False,False,False,0,NORMAL
2018-01-07 19:00:00+00:00,443.51366666666667,False,False,False,0,NORMAL
2018-01-07 20:00:00+00:00,434.885,False,False,False,0,NORMAL
2018-01-07 21:00:00+00:00,429.7298333333334,False,False,False,0,NORMAL
2018-01-07 22:00:00+00:00,431.544,False,False,False,0,NORMAL
2018-01-07 23:00:00+00:00,436.5001666666666,False,False,False,0,NORMAL
2018-01-08 00:00:00+00:00,439.3274166666667,False,False,False,0,NORMAL
2018-01-08 01:00:00+00:00,438.58366666666666,False,False,False,0,NORMAL
2018-01-08 02:00:00+00:00,440.0158333333333,False,False,False,0,NORMAL
2018-01-08 03:00:00+00:00,437.3428333333333,False,False,False,0,NORMAL
2018-01-08 04:00:00+00:00,428.2706666666666,False,False,False,0,NORMAL
2018-01-08 05:00:00+00:00,427.3,False,False,False,0,NORMAL
2018-01-08 06:00:00+00:00,426.4496666666666,False,False,False,0,NORMAL
2018-01-08 07:00:00+00:00,424.5235,False,False,False,0,NORMAL
2018-01-08 08:00:00+00:00,428.41991666666667,False,False,False,0,NORMAL
2018-01-08 09:00:00+00:00,424.8511666666666,False,False,False,0,NORMAL
2018-01-08 10:00:00+00:00,426.0698333333333,False,False,False,0,NORMAL
2018-01-08 11:00:00+00:00,430.4515,False,False,False,0,NORMAL
2018-01-08 12:00:00+00:00,431.1181666666667,False,False,False,0,NORMAL
2018-01-08 13:00:00+00:00,429.10066666666665,False,False,False,0,NORMAL
2018-01-08 14:00:00+00:00,429.9573333333333,False,False,False,0,NORMAL
2018-01-08 15:00:00+00:00,432.21883333333335,False,False,False,0,NORMAL
2018-01-08 16:00:00+00:00,431.49300000000005,False,False,False,0,NORMAL
2018-01-08 17:00:00+00:00,433.8111666666667,False,False,False,0,NORMAL
2018-01-08 18:00:00+00:00,435.139,False,False,False,0,NORMAL
2018-01-08 19:00:00+00:00,431.0478333333333,False,False,False,0,NORMAL
2018-01-08 20:00:00+00:00,437.163,False,False,False,0,NORMAL
2018-01-08 21:00:00+00:00,440.5605,False,False,False,0,NORMAL
2018-01-08 22:00:00+00:00,440.0873333333333,False,False,False,0,NORMAL
2018-01-08 23:00:00+00:00,432.9691666666667,False,False,False,0,NORMAL
2018-01-09 00:00:00+00:00,436.09825,False,False,False,0,NORMAL
2018-01-09 01:00:00+00:00,437.6188333333333,False,False,False,0,NORMAL
2018-01-09 02:00:00+00:00,439.46083333333337,False,False,False,0,NORMAL
2018-01-09 03:00:00+00:00,435.72116666666665,False,False,False,0,NORMAL
2018-01-09 04:00:00+00:00,430.929,False,False,False,0,NORMAL
2018-01-09 05:00:00+00:00,433.7046666666666,False,False,False,0,NORMAL
2018-01-09 06:00:00+00:00,429.6896666666667,False,False,False,0,NORMAL
2018-01-09 07:00:00+00:00,428.7508333333333,False,False,False,0,NORMAL
2018-01-09 08:00:00+00:00,429.82233333333335,False,False,False,0,NORMAL
2018-01-09 09:00:00+00:00,426.8695,False,False,False,0,NORMAL
2018-01-09 10:00:00+00:00,429.4206666666667,False,False,False,0,NORMAL
2018-01-09 11:00:00+00:00,426.8543333333333,False,False,False,0,NORMAL
2018-01-09 12:00:00+00:00,427.24258333333336,False,False,False,0,NORMAL
2018-01-09 13:00:00+00:00,434.15633333333335,False,False,False,0,NORMAL
2018-01-09 14:00:00+00:00,427.64166666666665,False,False,False,0,NORMAL
2018-01-09 15:00:00+00:00,428.4161666666667,False,False,False,0,NORMAL
2018-01-09 16:00:00+00:00,429.61266666666666,False,False,False,0,NORMAL
2018-01-09 17:00:00+00:00,435.1395,False,False,False,0,NORMAL
2018-01-09 18:00:00+00:00,438.8566666666667,False,False,False,0,NORMAL
2018-01-09 19:00:00+00:00,431.74233333333336,False,False,False,0,NORMAL
2018-01-09 20:00:00+00:00,436.597,False,False,False,0,NORMAL
2018-01-09 21:00:00+00:00,435.5661666666667,False,False,False,0,NORMAL
2018-01-09 22:00:00+00:00,440.5388333333333,False,False,False,0,NORMAL
2018-01-09 23:00:00+00:00,440.6548333333333,False,False,False,0,NORMAL
2018-01-10 00:00:00+00:00,443.0441666666667,False,False,False,0,NORMAL
2018-01-10 01:00:00+00:00,433.66816666666665,False,False,False,0,NORMAL
2018-01-10 02:00:00+00:00,432.1278333333333,False,False,False,0,NORMAL
2018-01-10 03:00:00+00:00,430.39666666666665,False,False,False,0,NORMAL
2018-01-10 04:00:00+00:00,427.412,False,False,False,0,NORMAL
2018-01-10 05:00:00+00:00,430.4195,False,False,False,0,NORMAL
2018-01-10 06:00:00+00:00,433.4863333333333,False,False,False,0,NORMAL
2018-01-10 07:00:00+00:00,437.25483333333335,False,False,False,0,NORMAL
2018-01-10 08:00:00+00:00,431.5585,False,False,False,0,NORMAL
2018-01-10 09:00:00+00:00,427.19166666666666,False,False,False,0,NORMAL
2018-01-10 10:00:00+00:00,427.084,False,False,False,0,NORMAL
2018-01-10 11:00:00+00:00,430.9989166666667,False,False,False,0,NORMAL
2018-01-10 12:00:00+00:00,433.043,False,False,False,0,NORMAL
2018-01-10 13:00:00+00:00,430.0055,False,False,False,0,NORMAL
2018-01-10 14:00:00+00:00,429.7535,False,False,False,0,NORMAL
2018-01-10 15:00:00+00:00,433.7316666666667,False,False,False,0,NORMAL
2018-01-10 16:00:00+00:00,432.7838333333333,False,False,False,0,NORMAL
2018-01-10 17:00:00+00:00,432.9273333333333,False,False,False,0,NORMAL
2018-01-10 18:00:00+00:00,435.0228333333333,False,False,False,0,NORMAL
2018-01-10 19:00:00+00:00,437.3525,False,False,False,0,NORMAL
2018-01-10 20:00:00+00:00,436.762,False,False,False,0,NORMAL
2018-01-10 21:00:00+00:00,431.4368333333333,False,False,False,0,NORMAL
2018-01-10 22:00:00+00:00,434.2703333333333,False,False,False,0,NORMAL
2018-01-10 23:00:00+00:00,436.4386666666667,False,False,False,0,NORMAL
2018-01-11 00:00:00+00:00,433.5351666666666,False,False,False,0,NORMAL
2018-01-11 01:00:00+00:00,435.8873333333333,False,False,False,0,NORMAL
2018-01-11 02:00:00+00:00,432.6515,False,False,False,0,NORMAL
2018-01-11 03:00:00+00:00,431.2143333333333,False,False,False,0,NORMAL
2018-01-11 04:00:00+00:00,427.6735,False,False,False,0,NORMAL
2018-01-11 05:00:00+00:00,431.3838333333333,False,False,False,0,NORMAL
2018-01-11 06:00:00+00:00,425.7366666666667,False,False,False,0,NORMAL
2018-01-11 07:00:00+00:00,433.395,False,False,False,0,NORMAL
2018-01-11 08:00:00+00:00,434.6306666666667,False,False,False,0,NORMAL
2018-01-11 09:00:00+00:00,428.283,False,False,False,0,NORMAL
2018-01-11 10:00:00+00:00,429.0991666666667,False,False,False,0,NORMAL
2018-01-11 11:00:00+00:00,433.8783333333333,False,False,False,0,NORMAL
2018-01-11 12:00:00+00:00,429.7905,False,False,False,0,NORMAL
2018-01-11 13:00:00+00:00,426.4048333333333,False,False,False,0,NORMAL
2018-01-11 14:00:00+00:00,431.453,False,False,False,0,NORMAL
2018-01-11 15:00:00+00:00,433.1028333333333,False,False,False,0,NORMAL
2018-01-11 16:00:00+00:00,427.7228333333333,False,False,False,0,NORMAL
2018-01-11 17:00:00+00:00,433.6895,False,False,False,0,NORMAL
2018-01-11 18:00:00+00:00,433.3236666666666,False,False,False,0,NORMAL
2018-01-11 19:00:00+00:00,438.8915,False,False,False,0,NORMAL
2018-01-11 20:00:00+00:00,438.19683333333336,False,False,False,0,NORMAL
2018-01-11 21:00:00+00:00,441.23333333333335,False,False,False,0,NORMAL
2018-01-11 22:00:00+00:00,439.9918333333333,False,False,False,0,NORMAL
2018-01-11 23:00:00+00:00,440.1736666666666,False,False,False,0,NORMAL
2018-01-12 00:00:00+00:00,440.7775,False,False,False,0,NORMAL
2018-01-12 01:00:00+00:00,441.58416666666665,False,False,False,0,NORMAL
2018-01-12 02:00:00+00:00,439.1166666666667,False,False,False,0,NORMAL
2018-01-12 03:00:00+00:00,436.6928333333333,False,False,False,0,NORMAL
2018-01-12 04:00:00+00:00,434.7291666666667,False,False,False,0,NORMAL
2018-01-12 05:00:00+00:00,430.5945,False,False,False,0,NORMAL
2018-01-12 06:00:00+00:00,425.22533333333337,False,False,False,0,NORMAL
2018-01-12 07:00:00+00:00,426.0608333333333,False,False,False,0,NORMAL
2018-01-12 08:00:00+00:00,428.028,False,False,False,0,NORMAL
2018-01-12 09:00:00+00:00,422.3631666666667,False,False,False,0,NORMAL
2018-01-12 10:00:00+00:00,433.0226666666667,False,False,False,0,NORMAL
2018-01-12 11:00:00+00:00,432.17,False,False,False,0,NORMAL
2018-01-12 12:00:00+00:00,438.016,False,False,False,0,NORMAL
2018-01-12 13:00:00+00:00,440.70633333333336,False,False,False,0,NORMAL
2018-01-12 14:00:00+00:00,437.88425,False,False,False,0,NORMAL
2018-01-12 15:00:00+00:00,438.681,False,False,False,0,NORMAL
2018-01-12 16:00:00+00:00,440.0285,False,False,False,0,NORMAL
2018-01-12 17:00:00+00:00,433.8598333333333,False,False,False,0,NORMAL
2018-01-12 18:00:00+00:00,435.0485,False,False,False,0,NORMAL
2018-01-12 19:00:00+00:00,439.5721666666667,False,False,False,0,NORMAL
2018-01-12 20:00:00+00:00,441.322,False,False,False,0,NORMAL
2018-01-12 21:00:00+00:00,430.5145,False,False,False,0,NORMAL
2018-01-12 22:00:00+00:00,434.5930833333333,False,False,False,0,NORMAL
2018-01-12 23:00:00+00:00,437.9111666666667,False,False,False,0,NORMAL
2018-01-13 00:00:00+00:00,442.78066666666666,False,False,False,0,NORMAL
2018-01-13 01:00:00+00:00,434.021,False,False,False,0,NORMAL
2018-01-13 02:00:00+00:00,430.87483333333336,False,False,False,0,NORMAL
2018-01-13 03:00:00+00:00,430.25416666666666,False,False,False,0,NORMAL
2018-01-13 04:00:00+00:00,428.6245,False,False,False,0,NORMAL
2018-01-13 05:00:00+00:00,427.7120000000001,False,False,False,0,NORMAL
2018-01-13 06:00:00+00:00,433.2531666666666,False,False,False,0,NORMAL
2018-01-13 07:00:00+00:00,441.269,False,False,False,0,NORMAL
2018-01-13 08:00:00+00:00,439.011,False,False,False,0,NORMAL
2018-01-13 09:00:00+00:00,437.5626666666666,False,False,False,0,NORMAL
2018-01-13 10:00:00+00:00,437.1401666666667,False,False,False,0,NORMAL
2018-01-13 11:00:00+00:00,436.1383333333333,False,False,False,0,NORMAL
2018-01-13 12:00:00+00:00,439.2075,False,False,False,0,NORMAL
2018-01-13 13:00:00+00:00,444.51666666666665,False,False,False,0,NORMAL
2018-01-13 14:00:00+00:00,436.3456666666667,False,False,False,0,NORMAL
2018-01-13 15:00:00+00:00,431.1716666666667,False,False,False,0,NORMAL
2018-01-13 16:00:00+00:00,432.915,False,False,False,0,NORMAL
2018-01-13 17:00:00+00:00,428.67083333333335,False,False,False,0,NORMAL
2018-01-13 18:00:00+00:00,430.1286666666667,False,False,False,0,NORMAL
2018-01-13 19:00:00+00:00,438.5533333333333,False,False,False,0,NORMAL
2018-01-13 20:00:00+00:00,442.107,False,False,False,0,NORMAL
2018-01-13 21:00:00+00:00,441.0653333333333,False,False,False,0,NORMAL
2018-01-13 22:00:00+00:00,439.08583333333337,False,False,False,0,NORMAL
2018-01-13 23:00:00+00:00,434.5631666666667,False,False,False,0,NORMAL
2018-01-14 00:00:00+00:00,431.2471666666667,False,False,False,0,NORMAL
2018-01-14 01:00:00+00:00,435.14683333333335,False,False,False,0,NORMAL
2018-01-14 02:00:00+00:00,436.7606666666667,False,False,False,0,NORMAL
2018-01-14 03:00:00+00:00,437.2523333333333,False,False,False,0,NORMAL
2018-01-14 04:00:00+00:00,433.633,False,False,False,0,NORMAL
2018-01-14 05:00:00+00:00,429.16066666666666,False,False,False,0,NORMAL
2018-01-14 06:00:00+00:00,433.5685,False,False,False,0,NORMAL
2018-01-14 07:00:00+00:00,438.075,False,False,False,0,NORMAL
2018-01-14 08:00:00+00:00,433.2173333333333,False,False,False,0,NORMAL
2018-01-14 09:00:00+00:00,428.8133333333333,False,False,False,0,NORMAL
2018-01-14 10:00:00+00:00,427.81125,False,False,False,0,NORMAL
2018-01-14 11:00:00+00:00,428.38216666666665,False,False,False,0,NORMAL
2018-01-14 12:00:00+00:00,433.5246666666666,False,False,False,0,NORMAL
2018-01-14 13:00:00+00:00,433.391,False,False,False,0,NORMAL
2018-01-14 14:00:00+00:00,435.518,False,False,False,0,NORMAL
2018-01-14 15:00:00+00:00,431.19166666666666,False,False,False,0,NORMAL
2018-01-14 16:00:00+00:00,428.4956666666667,False,False,False,0,NORMAL
2018-01-14 17:00:00+00:00,432.77433333333335,False,False,False,0,NORMAL
2018-01-14 18:00:00+00:00,437.9771666666667,False,False,False,0,NORMAL
2018-01-14 19:00:00+00:00,444.7176666666667,False,False,False,0,NORMAL
2018-01-14 20:00:00+00:00,435.3233333333334,False,False,False,0,NORMAL
2018-01-14 21:00:00+00:00,428.9036666666667,False,False,False,0,NORMAL
2018-01-14 22:00:00+00:00,431.8168333333333,False,False,False,0,NORMAL
2018-01-14 23:00:00+00:00,435.78,False,False,False,0,NORMAL
2018-01-15 00:00:00+00:00,440.38416666666666,False,False,False,0,NORMAL
2018-01-15 01:00:00+00:00,440.0185,False,False,False,0,NORMAL
2018-01-15 02:00:00+00:00,436.6761666666667,False,False,False,0,NORMAL
2018-01-15 03:00:00+00:00,433.1185,False,False,False,0,NORMAL
2018-01-15 04:00:00+00:00,436.95416666666665,False,False,False,0,NORMAL
2018-01-15 05:00:00+00:00,438.4096666666667,False,False,False,0,NORMAL
2018-01-15 06:00:00+00:00,431.6954166666666,False,False,False,0,NORMAL
2018-01-15 07:00:00+00:00,426.006,False,False,False,0,NORMAL
2018-01-15 08:00:00+00:00,427.5308333333333,False,False,False,0,NORMAL
2018-01-15 09:00:00+00:00,433.0051666666667,False,False,False,0,NORMAL
2018-01-15 10:00:00+00:00,439.7691666666667,False,False,False,0,NORMAL
2018-01-15 11:00:00+00:00,439.0896666666667,False,False,False,0,NORMAL
2018-01-15 12:00:00+00:00,438.2823333333333,False,False,False,0,NORMAL
2018-01-15 13:00:00+00:00,429.322,False,False,False,0,NORMAL
2018-01-15 14:00:00+00:00,428.2463333333333,False,False,False,0,NORMAL
2018-01-15 15:00:00+00:00,432.5996666666667,False,False,False,0,NORMAL
2018-01-15 16:00:00+00:00,431.4008333333333,False,False,False,0,NORMAL
2018-01-15 17:00:00+00:00,435.9931666666667,False,False,False,0,NORMAL
2018-01-15 18:00:00+00:00,434.5628333333333,False,False,False,0,NORMAL
2018-01-15 19:00:00+00:00,440.2945,False,False,False,0,NORMAL
2018-01-15 20:00:00+00:00,436.2515,False,False,False,0,NORMAL
2018-01-15 21:00:00+00:00,439.9171666666667,False,False,False,0,NORMAL
2018-01-15 22:00:00+00:00,429.4188333333333,False,False,False,0,NORMAL
2018-01-15 23:00:00+00:00,430.0421666666667,False,False,False,0,NORMAL
2018-01-16 00:00:00+00:00,428.4838333333333,False,False,False,0,NORMAL
2018-01-16 01:00:00+00:00,432.5393333333333,False,False,False,0,NORMAL
2018-01-16 02:00:00+00:00,437.7361666666667,False,False,False,0,NORMAL
2018-01-16 03:00:00+00:00,441.1896666666667,False,False,False,0,NORMAL
2018-01-16 04:00:00+00:00,433.4191666666667,False,False,False,0,NORMAL
2018-01-16 05:00:00+00:00,435.2573333333333,False,False,False,0,NORMAL
2018-01-16 06:00:00+00:00,426.7248333333334,False,False,False,0,NORMAL
